0 1 2
29 5714 12
29 6369 107
29 6472 1
29 7648 4
29 8551 1
29 37 2
29 165 1
29 168 2
30 39 1
30 44 1
30 67 1
30 83 1
30 87 2
30 93 1
30 107 1
30 112 1
30 118 1
30 123 1
30 128 1
30 133 1
30 134 1
30 149 1
30 186 1
30 198 1
30 334 1
30 342 2
30 362 1
30 367 1
30 439 5
30 446 1
30 513 2
30 527 1
30 548 1
30 554 1
30 584 2
30 589 2
30 620 21
30 646 1
30 673 1
30 675 1
30 759 5
30 778 1
30 809 1
30 820 7
30 823 1
30 925 1
30 1014 9
30 1039 200
30 1103 1
30 1166 1
30 1180 2
30 1200 2
30 1300 1
30 1312 2
30 1317 2
30 1356 3
30 1421 1
30 1459 4
30 1499 1
30 1516 1
30 1644 3
30 1646 1
30 1689 2
30 1709 1
30 1747 1
30 1752 1
30 1815 1
30 1827 2
30 1932 26
30 2081 1
30 2093 2
30 2139 3
30 2370 2
30 2373 1
30 2993 1
30 3276 1
30 3351 2
30 3413 1
30 3428 2
30 3430 67
30 3465 1
30 3477 1
30 3501 11
30 3515 1
30 3528 1
30 3685 2
30 3723 4
30 3742 2
30 3793 1
30 3813 16
30 3857 1
30 3918 2
30 4043 1
30 4229 2
30 4344 1
30 4483 7
30 4584 4
30 4650 2
30 4779 20
30 4979 1
30 5134 1
30 5152 200
30 5211 1
30 5222 1
30 5447 1
30 5554 1
30 5817 1
30 5857 7
30 5906 1
30 6171 3
30 6225 1
30 6277 1
30 6341 1
30 6344 2
30 6391 1
30 6412 1
30 6422 1
30 6546 1
30 6580 5
30 6598 7
30 6639 6
30 6668 1
30 6700 1
30 6712 1
30 6779 1
30 6793 22
30 6811 1
30 6863 1
30 7013 1
30 7057 1
30 7102 1
30 7123 3
30 7205 1
30 7254 7
30 7265 1
30 7310 2
30 7347 1
30 7468 1
30 7482 1
30 7531 2
30 7579 1
30 7641 2
30 7700 1
30 7731 10
30 7745 2
30 7819 2
30 7856 1
30 7962 1
30 8024 1
30 8363 4
30 8433 1
30 8511 1
30 8598 2
30 8624 1
30 8914 15
30 8930 1
30 8983 1
30 9027 1
30 9030 3
30 9091 1
30 9169 7
30 9215 4
30 9282 1
30 9406 30
30 9409 1
30 9511 1
30 9627 1
30 9631 1
30 9661 2
30 9841 1
30 533 1
30 299 2
30 32 1
30 37 1
30 66 1
30 230 2
30 373 1
30 603 3
30 672 2
30 1397 1
31 920 1
31 141 3
31 189 2
31 203 1
31 365 2
31 525 29
31 567 1
31 877 1
31 904 1
31 1148 1
32 43 1
32 95 1
32 283 1
32 517 1
32 520 4
32 1084 1
32 1116 1
32 3879 1
32 4602 1
32 4757 3
32 4840 15
32 5709 1
32 132 1
32 70 1
32 85 1
32 154 2
32 156 4
32 181 7
32 185 1
32 197 1
32 275 2
32 279 4
32 318 1
32 456 2
32 574 1
33 50 1
33 66 1
33 156 1
33 307 1
33 366 1
33 432 2
33 495 1
33 730 1
33 1045 5
33 1156 5
33 1204 3
33 1396 1
33 1909 3
33 1919 1
33 1938 1
33 3568 1
33 3637 1
33 4260 1
33 4415 1
33 5092 1
33 5400 2
33 5498 1
33 6485 4
33 8256 1
33 8737 1
33 9216 3
33 9745 4
33 533 1
33 40 14
33 56 1
33 59 18
33 61 1
33 76 3
33 78 1
33 127 1
33 136 13
33 198 4
33 210 1
33 222 1
33 236 1
33 290 20
33 388 1
33 418 1
33 421 1
33 453 2
33 483 2
33 626 1
33 663 1
33 814 1
33 841 5
33 1100 1
33 1141 3
33 1174 1
33 1337 1
33 1654 1
34 45 1
34 58 1
34 80 7
34 108 2
34 117 1
34 120 1
34 144 1
34 308 1
34 383 2
34 421 1
34 643 1
34 685 1
34 768 1
34 779 1
34 1197 2
34 1401 1
34 1690 1
34 1891 1
34 1943 1
34 2533 2
34 3542 50
34 5234 13
34 5352 8
34 6263 1
34 7405 53
34 8733 1
34 533 1
34 53 134
34 67 1
34 95 1
34 118 3
34 125 4
34 148 2
34 365 1
34 724 3
34 766 1
34 928 1
35 36 1
35 131 1
35 487 4
35 710 1
35 1170 1
35 2790 1
35 2912 1
35 4417 1
35 5794 4
35 7452 1
35 8326 1
35 38 3
35 152 1
35 224 1
35 230 1
35 243 9
35 347 9
35 537 1
35 633 1
35 683 9
35 842 1
35 850 20
35 1021 2
36 3824 1
36 247 6
36 1201 1
37 112 2
37 581 1
37 1778 1
37 1932 1
37 5530 2
37 5761 1
37 9332 1
37 9602 2
37 81 4
37 166 5
37 189 1
37 200 1
37 245 1
37 301 1
37 322 1
37 400 4
37 415 1
37 454 46
37 456 1
37 517 1
37 527 6
37 571 3
37 746 1
37 810 19
38 45 1
38 260 3
38 458 1
38 571 1
38 656 9
38 773 1
38 986 4
38 995 1
38 1033 3
38 1136 1
38 1261 1
38 1268 2
38 1489 39
38 1705 76
38 2104 40
38 2434 1
38 2481 1
38 2818 1
38 2925 2
38 2940 1
38 3060 2
38 3289 2
38 3841 3
38 4394 5
38 5045 1
38 5676 1
38 5977 11
38 6045 1
38 7165 1
38 7830 1
38 8169 1
38 299 2
38 52 2
38 57 1
38 74 1
38 94 2
38 96 2
38 98 8
38 104 2
38 141 3
38 165 4
38 184 2
38 193 2
38 223 1
38 264 1
38 282 1
38 308 1
38 330 1
38 424 6
38 508 6
38 813 2
38 963 1
38 1186 1
38 1207 1
39 40 3
39 55 1
39 99 2
39 122 1
39 146 5
39 163 1
39 219 2
39 250 1
39 264 1
39 285 2
39 334 1
39 342 1
39 567 4
39 607 16
39 801 2
39 1144 2
39 1597 1
39 1673 6
39 1797 2
39 2862 1
39 3081 3
39 3516 1
39 4057 2
39 6640 2
39 6992 1
39 7294 1
39 69 2
39 136 14
39 137 1
39 819 1
39 1308 1
39 1514 37
40 51 1
40 55 1
40 73 3
40 76 1
40 105 4
40 119 50
40 166 1
40 167 2
40 187 1
40 298 41
40 309 3
40 335 27
40 348 1
40 353 1
40 393 2
40 506 3
40 512 8
40 565 1
40 568 1
40 572 1
40 584 1
40 756 1
40 829 1
40 832 1
40 890 1
40 916 4
40 925 1
40 945 1
40 958 1
40 977 1
40 1092 2
40 1144 1
40 1193 200
40 1196 3
40 1333 1
40 1346 1
40 1355 8
40 1370 2
40 1418 1
40 1494 1
40 1525 2
40 1662 1
40 1713 1
40 1850 2
40 1935 1
40 1975 200
40 1984 1
40 1996 16
40 2031 1
40 2103 1
40 2143 1
40 2165 4
40 2273 1
40 2371 2
40 2444 1
40 2492 5
40 2551 1
40 2584 2
40 2705 3
40 2741 7
40 2758 1
40 2841 1
40 2958 1
40 2986 1
40 2995 1
40 3339 1
40 3397 1
40 3408 9
40 3456 1
40 3459 1
40 3519 6
40 3581 6
40 3810 1
40 3815 1
40 3829 1
40 3894 1
40 4008 1
40 4137 8
40 4384 1
40 4469 1
40 4536 1
40 4693 1
40 4823 30
40 4845 1
40 4848 1
40 4881 1
40 5019 1
40 5304 2
40 5308 2
40 5332 1
40 5356 8
40 5373 1
40 5392 2
40 5509 1
40 5542 200
40 5730 1
40 5757 1
40 5765 1
40 5824 4
40 5924 1
40 5953 6
40 6017 1
40 6188 1
40 6196 1
40 6211 2
40 6320 1
40 6335 1
40 6423 1
40 6437 1
40 6445 1
40 6599 2
40 6895 1
40 6906 8
40 6946 2
40 6998 1
40 7001 2
40 7136 1
40 7173 1
40 7184 4
40 7253 1
40 7303 200
40 7319 1
40 7459 1
40 7480 1
40 7641 3
40 7738 1
40 7754 1
40 7797 1
40 7966 1
40 7976 7
40 8043 1
40 8087 80
40 8238 2
40 8257 37
40 8536 1
40 8540 2
40 8726 1
40 8836 1
40 8977 1
40 8984 1
40 9020 1
40 9194 1
40 9254 1
40 9286 4
40 9301 5
40 9321 1
40 9337 2
40 9408 3
40 9508 1
40 9592 3
40 9856 1
40 9928 1
40 9967 1
40 1232 1
41 85 1
41 1383 2
41 1442 1
41 3255 1
41 6255 2
41 8794 1
41 9123 1
41 9345 1
42 48 49
42 131 2
42 155 1
42 169 1
42 222 2
42 225 14
42 281 1
42 357 3
42 461 1
42 824 20
42 892 1
42 1119 3
42 1213 1
42 1261 1
42 1880 2
42 2858 1
42 2940 6
42 4859 2
42 5287 1
42 6400 1
42 8319 2
42 9990 2
42 920 2
42 156 1
42 182 1
42 265 1
42 330 1
42 628 1
42 1153 2
42 1667 3
43 56 1
43 76 12
43 83 1
43 97 2
43 166 2
43 398 2
43 669 1
43 689 1
43 720 1
43 804 5
43 809 2
43 835 3
43 850 6
43 935 1
43 1237 1
43 1514 1
43 1742 1
43 1820 1
43 2177 3
43 2201 1
43 2285 2
43 4435 1
43 4842 1
43 4989 1
43 5024 1
43 5082 7
43 5187 1
43 5486 1
43 6420 7
43 6492 56
43 6661 1
43 6827 1
43 6854 1
43 7005 1
43 7881 3
43 8157 1
43 8455 1
43 8741 1
43 8904 1
43 9689 3
43 9802 1
43 9805 1
43 9888 1
43 533 1
43 299 5
43 61 1
43 63 2
43 74 1
43 79 1
43 88 12
43 129 1
43 179 3
43 209 1
43 308 1
43 358 3
43 418 3
43 457 1
43 630 16
44 55 2
44 83 1
44 166 1
44 183 2
44 271 1
44 378 1
44 459 1
44 514 1
44 522 136
44 683 4
44 1146 1
44 1525 2
44 2935 1
44 4141 1
44 5473 1
44 5655 1
44 6221 1
44 6987 2
44 8325 1
44 9141 4
44 533 1
44 129 1
44 137 1
44 173 1
44 187 1
44 291 1
44 314 5
44 1094 7
45 58 5
45 132 2
45 225 2
45 337 1
45 338 1
45 461 7
45 497 1
45 693 1
45 1101 122
45 1415 1
45 2365 1
45 2388 1
45 2886 1
45 3261 1
45 3484 1
45 3820 1
45 3893 2
45 4124 4
45 4256 1
45 5938 1
45 6228 5
45 7101 1
45 8935 1
45 920 1
45 54 1
45 79 1
45 179 1
45 344 1
45 818 6
45 1048 1
45 1396 1
45 1400 1
45 1580 1
46 50 1
46 57 1
46 78 3
46 127 1
46 195 5
46 636 1
46 871 1
46 1226 3
46 1720 1
46 1728 1
46 2338 1
46 3213 8
46 3392 1
46 4087 1
46 4272 1
46 4686 1
46 4898 6
46 4923 2
46 5481 38
46 5594 2
46 5756 2
46 5883 1
46 5951 1
46 6316 1
46 7273 1
46 7291 7
46 7449 1
46 7820 7
46 8267 1
46 8461 1
46 8687 1
46 8924 1
46 9253 6
46 9346 1
46 9783 3
46 9791 24
46 9827 8
46 920 5
46 51 1
46 86 1
46 98 1
46 103 1
46 105 1
46 106 1
46 130 1
46 135 1
46 150 2
46 152 2
46 204 2
46 210 1
46 250 2
46 272 3
46 496 1
46 507 1
46 789 6
46 1479 1
47 112 1
47 173 1
47 193 4
47 233 1
47 236 1
47 286 1
47 320 1
47 356 1
47 384 2
47 421 4
47 579 1
47 609 1
47 610 1
47 617 1
47 644 3
47 723 1
47 748 3
47 771 1
47 813 1
47 852 1
47 873 2
47 892 1
47 923 2
47 961 1
47 1185 2
47 1328 2
47 1345 2
47 1549 1
47 1566 1
47 1615 1
47 1705 1
47 1842 1
47 1855 1
47 2104 12
47 2247 3
47 2286 1
47 2434 1
47 2465 1
47 2496 1
47 2614 1
47 2760 1
47 2805 2
47 2932 1
47 3047 1
47 3115 3
47 3178 1
47 3246 4
47 3766 2
47 3806 2
47 3947 1
47 3952 2
47 4208 1
47 4278 8
47 4354 2
47 4446 1
47 5067 1
47 5099 1
47 5475 20
47 5555 3
47 5936 1
47 6016 1
47 6138 1
47 6333 3
47 6400 1
47 6402 4
47 6463 1
47 6598 4
47 6774 1
47 6782 1
47 7106 2
47 7115 1
47 7117 2
47 7159 3
47 7251 1
47 7309 1
47 7520 1
47 7781 1
47 8174 1
47 8177 1
47 8434 1
47 8456 1
47 8516 1
47 8947 31
47 9051 7
47 9140 8
47 9292 1
47 9332 1
47 9431 16
47 9509 2
47 9515 2
47 9610 3
47 9674 1
47 9923 6
47 9966 22
47 1690 1
47 1806 2
48 67 1
48 117 1
48 234 1
48 301 1
48 312 2
48 600 1
48 611 1
48 621 2
48 657 11
48 799 4
48 982 1
48 1081 1
48 1257 2
48 2486 1
48 4089 7
48 5327 3
48 5848 1
48 5977 1
48 7070 1
48 7394 1
48 7780 1
48 533 2
48 57 2
48 219 1
48 269 1
48 846 1
48 1023 1
49 112 3
49 128 1
49 141 4
49 216 5
49 315 2
49 528 1
49 573 10
49 1382 3
49 1657 1
49 1843 1
49 4013 1
49 4650 1
49 5409 1
49 6356 1
49 7948 2
49 8900 1
49 9143 1
49 83 1
49 108 2
49 148 1
49 156 1
49 173 1
49 229 3
49 277 14
49 380 200
49 452 16
49 523 6
49 539 1
49 821 2
49 1346 3
49 1363 1
49 1442 1
50 92 1
50 154 1
50 168 1
50 176 1
50 226 1
50 280 1
50 368 1
50 403 1
50 432 1
50 462 1
50 544 1
50 587 1
50 889 2
50 918 1
50 960 200
50 967 1
50 974 1
50 1003 2
50 1007 4
50 1160 25
50 1211 2
50 1232 1
50 1239 5
50 1258 1
50 1321 1
50 1352 35
50 1427 2
50 1895 1
50 2847 1
50 3774 2
50 4109 1
50 4340 11
50 4476 1
50 5888 1
50 6845 10
50 6859 13
50 7836 2
50 7941 1
50 8166 1
50 8240 1
50 8388 7
50 8965 1
50 9344 1
50 9660 23
50 83 1
50 109 1
50 135 1
50 1025 1
50 1201 111
51 52 1
51 55 26
51 65 1
51 76 1
51 84 26
51 114 1
51 117 1
51 206 1
51 209 1
51 261 2
51 263 3
51 266 1
51 292 1
51 301 1
51 308 1
51 314 1
51 353 22
51 390 1
51 427 1
51 471 1
51 474 1
51 522 45
51 534 7
51 537 1
51 557 1
51 572 12
51 591 1
51 657 3
51 713 2
51 720 1
51 734 1
51 736 1
51 741 1
51 744 1
51 823 1
51 835 1
51 866 3
51 896 1
51 925 3
51 927 1
51 937 2
51 955 5
51 985 4
51 1024 1
51 1052 1
51 1059 1
51 1061 4
51 1086 3
51 1098 1
51 1205 1
51 1206 2
51 1223 1
51 1249 2
51 1254 73
51 1267 2
51 1304 1
51 1361 1
51 1409 1
51 1440 2
51 1455 1
51 1461 2
51 1501 2
51 1589 8
51 1635 1
51 1643 1
51 1694 5
51 1767 6
51 1776 1
51 1777 50
51 1906 2
51 1986 4
51 2039 1
51 2102 1
51 2132 5
51 2137 1
51 2174 1
51 2192 2
51 2259 5
51 2441 1
51 2459 1
51 2505 1
51 2536 13
51 2580 1
51 2657 1
51 2679 1
51 2687 76
51 2884 1
51 2925 1
51 3257 1
51 3449 1
51 3457 8
51 3605 1
51 3644 1
51 3704 1
51 3747 2
51 3750 1
51 3783 12
51 3805 1
51 3853 1
51 3985 1
51 4083 1
51 4089 2
51 4128 1
51 4135 1
51 4203 7
51 4213 1
51 4284 1
51 4315 1
51 4325 3
51 4400 1
51 4411 6
51 4495 1
51 4496 7
51 4554 1
51 4784 1
51 4796 1
51 4805 1
51 4981 3
51 5020 4
51 5086 10
51 5186 1
51 5241 4
51 5288 1
51 5306 2
51 5341 1
51 5388 1
51 5487 1
51 5640 1
51 5766 1
51 5782 2
51 5789 39
51 5822 1
51 5825 1
51 5930 2
51 6064 2
51 6335 1
51 6349 1
51 6414 2
51 6417 1
51 6458 4
51 6506 1
51 6530 23
51 6580 1
51 6723 1
51 6724 9
51 7002 1
51 7044 1
51 7194 1
51 7213 3
51 7262 1
51 7323 1
51 7356 1
51 7515 1
51 7694 4
51 7705 6
51 7758 1
51 7808 1
51 8005 2
51 8234 2
51 8245 1
51 8272 1
51 8358 1
51 8413 6
51 8604 1
51 8668 1
51 8685 2
51 8711 1
51 8719 1
51 8744 1
51 8827 1
51 8866 1
51 8939 1
51 9051 1
51 9129 1
51 9327 2
51 9410 1
51 9536 13
51 9556 3
51 9560 1
51 9567 6
51 9626 1
51 9708 3
51 9713 5
51 9780 1
51 9797 1
51 9963 1
51 92 1
51 615 1
51 1046 3
52 192 1
52 193 6
52 209 1
52 225 1
52 308 1
52 388 1
52 504 1
52 570 2
52 657 1
52 701 2
52 837 1
52 970 3
52 1294 1
52 1470 1
52 2010 4
52 2092 1
52 2597 3
52 2828 1
52 3914 1
52 4578 1
52 6588 1
52 6677 1
52 7391 3
52 7595 54
52 8960 1
52 9755 1
52 9764 1
52 132 1
52 78 1
52 81 1
52 123 1
52 143 2
52 150 1
52 156 3
52 175 1
52 198 1
52 318 1
52 360 2
52 383 2
52 397 1
52 544 1
52 717 3
52 733 2
52 740 1
52 757 1
52 886 8
52 888 55
52 896 1
52 927 8
52 973 4
52 1124 1
52 1200 2
52 1209 1
52 1348 1
53 116 1
53 151 3
53 247 1
53 297 2
53 462 1
53 493 3
53 587 5
53 1570 6
53 1972 1
53 3337 1
53 3523 1
53 4431 6
53 6058 1
53 7645 1
53 8460 1
53 533 1
53 74 1
53 105 1
53 127 2
53 195 1
53 226 6
53 286 1
53 827 1
53 874 1
53 896 7
53 900 1
53 1268 1
54 148 1
54 8002 8
54 8988 1
54 117 4
54 154 10
54 202 4
54 219 7
54 310 1
54 331 2
54 430 1
54 591 1
54 613 6
54 767 1
54 1701 1
55 65 1
55 73 1
55 83 10
55 91 1
55 94 1
55 99 2
55 103 1
55 105 3
55 134 1
55 155 1
55 252 1
55 334 55
55 353 1
55 414 1
55 481 1
55 607 14
55 652 17
55 707 1
55 787 1
55 1014 1
55 1058 1
55 1161 1
55 1337 4
55 1360 3
55 1436 6
55 1462 6
55 1713 1
55 1882 1
55 1935 1
55 3096 1
55 3134 2
55 3228 1
55 4601 1
55 4673 7
55 4682 1
55 4992 1
55 5088 1
55 5437 1
55 5689 1
55 6213 1
55 6373 1
55 6954 2
55 7409 1
55 7629 3
55 7917 1
55 8671 62
55 8791 1
55 9025 1
55 9447 1
56 60 1
56 69 4
56 71 1
56 75 1
56 90 2
56 97 1
56 98 1
56 135 1
56 160 1
56 199 2
56 242 1
56 370 1
56 373 1
56 404 1
56 596 1
56 653 1
56 680 1
56 690 1
56 797 1
56 811 1
56 1322 4
56 1395 1
56 1581 1
56 2301 1
56 2302 1
56 2405 1
56 2515 1
56 2572 2
56 3599 5
56 4003 1
56 4061 3
56 4526 1
56 5112 2
56 6120 3
56 6543 1
56 7274 1
56 7275 1
56 8037 1
56 8814 1
56 9031 1
56 9186 15
56 9793 1
56 120 1
56 188 1
56 1204 2
56 1265 2
56 1451 10
56 1720 1
57 100 2
57 375 4
57 616 1
57 1175 1
57 3151 1
57 4862 1
57 6480 1
57 111 7
57 140 1
57 177 3
57 184 19
57 246 1
57 366 1
57 370 6
57 371 6
57 496 2
57 504 2
57 713 1
57 747 1
57 858 7
57 892 1
57 922 1
57 960 4
57 983 1
57 1239 1
57 1295 2
57 1471 1
57 1624 2
58 108 1
58 120 5
58 131 1
58 746 2
58 1246 1
58 3495 1
58 4622 1
58 5443 2
58 6808 1
58 8467 1
58 1534 1
59 208 10
59 5600 3
59 9069 1
59 72 1
59 80 1
59 81 1
59 113 1
59 295 6
59 315 1
59 317 17
59 327 2
59 543 2
59 653 1
59 668 1
59 892 1
59 984 2
59 1075 5
59 1077 1
59 1085 2
59 1282 2
59 1459 1
60 680 1
60 848 10
60 1006 1
60 1105 1
60 1219 2
60 1420 1
60 3775 1
60 5043 1
60 6727 1
60 7978 3
60 160 1
60 256 1
60 271 123
60 279 2
60 406 2
60 536 1
60 730 1
60 741 3
60 841 1
60 892 1
61 112 1
61 324 2
61 1190 1
61 1530 2
61 7326 1
61 8784 1
61 160 1
61 219 1
61 325 1
61 348 1
61 406 3
61 499 1
61 533 1
61 815 2
61 879 1
61 1067 1
62 85 1
62 86 1
62 156 1
62 447 10
62 918 6
62 1007 1
62 1379 1
62 1381 1
62 1486 1
62 1496 9
62 1781 1
62 3274 1
62 3300 2
62 3318 2
62 7914 4
62 8564 2
62 9109 12
62 9139 1
62 9633 1
62 68 1
62 113 11
62 130 2
62 155 1
62 183 1
62 361 1
62 413 1
62 578 1
62 613 1
62 657 4
62 843 1
62 1163 2
62 1328 1
63 113 3
63 120 20
63 145 3
63 469 8
63 659 1
63 964 6
63 4897 2
63 5417 1
63 6191 2
63 533 1
63 130 14
63 218 1
63 250 19
63 254 1
63 634 2
63 660 134
63 798 1
63 967 3
63 1666 3
64 1796 2
64 299 45
64 533 1
64 89 1
64 93 1
64 100 1
64 104 2
64 137 6
64 140 1
64 160 1
64 172 8
64 175 1
64 240 1
64 256 1
64 267 3
64 290 18
64 319 3
64 329 1
64 338 2
64 353 1
64 423 1
64 435 6
64 458 7
64 529 1
64 538 1
64 540 1
64 541 1
64 603 2
64 627 2
64 668 2
64 713 1
64 761 2
64 883 2
64 1036 1
64 1044 1
64 1242 1
64 1299 1
64 1327 1
64 1375 1
64 1408 2
64 1443 1
64 1468 1
64 1474 3
64 1580 21
65 76 1
65 550 1
65 1013 9
65 2029 2
65 5803 1
65 299 1
65 96 2
65 129 1
65 144 1
65 212 1
65 286 2
65 316 1
65 370 1
65 448 1
65 519 6
65 1467 1
66 100 1
66 174 4
66 176 1
66 223 1
66 306 9
66 347 4
66 430 1
66 636 1
66 730 9
66 826 1
66 897 1
66 1107 1
66 1290 9
66 1969 2
66 2003 15
66 2069 1
66 2115 1
66 2220 1
66 2253 1
66 3585 1
66 7368 1
66 8193 1
66 8634 1
66 8662 2
66 71 10
66 81 1
66 93 2
66 113 1
66 138 2
66 168 1
66 206 1
66 358 1
66 397 1
66 588 5
66 680 1
66 782 1
66 1125 1
66 1154 1
67 77 1
67 109 3
67 128 1
67 161 4
67 177 1
67 227 1
67 234 1
67 351 4
67 357 2
67 375 1
67 384 1
67 435 1
67 525 9
67 599 1
67 619 1
67 627 21
67 759 5
67 773 5
67 794 4
67 837 1
67 894 1
67 975 2
67 1094 1
67 1185 13
67 1190 1
67 1218 1
67 1331 7
67 1431 1
67 1485 1
67 1493 3
67 1513 1
67 1750 1
67 1808 1
67 1815 1
67 1884 1
67 2963 5
67 2989 1
67 3038 3
67 3075 4
67 3141 1
67 3391 1
67 3406 1
67 3505 3
67 3557 1
67 3578 1
67 3656 1
67 3728 1
67 3867 1
67 3971 1
67 4166 1
67 4313 1
67 4508 1
67 4662 2
67 4667 1
67 4721 1
67 4833 1
67 5155 4
67 5523 5
67 5537 1
67 5789 1
67 6197 1
67 6207 12
67 6208 1
67 6328 4
67 6410 1
67 6702 2
67 6703 1
67 6810 3
67 6893 1
67 6957 5
67 7034 1
67 7037 5
67 7068 2
67 7086 1
67 7348 1
67 7506 1
67 7669 1
67 7853 10
67 8123 1
67 8330 2
67 8336 1
67 8373 2
67 8391 2
67 8648 1
67 8676 1
67 8769 1
67 9003 2
67 9039 2
67 9189 2
67 9218 1
67 9294 1
67 9423 2
67 9445 1
67 9449 1
67 9528 1
67 9545 107
67 9590 1
67 9800 1
67 9900 1
67 9915 1
67 9993 1
68 108 4
68 120 2
68 228 1
68 320 1
68 343 2
68 504 4
68 981 1
68 1992 1
68 2853 1
68 4433 1
68 4681 2
68 4712 5
68 4869 1
68 5417 1
68 5920 14
68 6702 14
68 8586 1
68 920 1
68 78 3
68 85 2
68 91 1
68 92 1
68 123 1
68 190 1
68 231 1
68 251 200
68 318 1
68 373 2
68 374 1
68 398 1
68 405 1
68 407 1
68 440 1
68 458 4
68 585 1
68 651 7
68 689 1
68 692 1
68 870 1
68 967 1
68 995 1
68 1003 1
68 1046 2
68 1221 1
68 1281 5
68 1318 1
69 283 1
69 290 1
69 757 1
69 1418 2
69 4670 1
69 9547 1
69 920 2
69 299 122
69 78 2
69 100 1
69 109 1
69 181 1
69 200 10
69 219 5
69 314 1
69 454 8
69 467 1
69 701 8
69 711 3
69 926 3
69 1072 2
69 1075 2
70 71 1
70 85 1
70 89 1
70 123 2
70 130 3
70 148 31
70 152 1
70 154 3
70 156 1
70 158 1
70 161 7
70 162 1
70 170 9
70 171 1
70 176 1
70 196 1
70 200 1
70 218 1
70 226 5
70 232 11
70 242 2
70 247 1
70 255 2
70 280 1
70 283 1
70 290 5
70 291 1
70 319 1
70 327 1
70 344 2
70 347 2
70 368 45
70 385 1
70 408 1
70 415 2
70 431 1
70 437 1
70 454 1
70 467 1
70 506 1
70 516 7
70 517 1
70 536 3
70 539 29
70 576 11
70 590 19
70 608 2
70 632 1
70 650 1
70 656 6
70 678 1
70 694 1
70 722 2
70 810 3
70 818 1
70 833 25
70 855 11
70 888 2
70 931 1
70 989 17
70 1008 1
70 1072 1
70 1078 1
70 1117 1
70 1121 1
70 1132 1
70 1134 1
70 1144 1
70 1159 2
70 1278 17
70 1281 1
70 1282 1
70 1299 43
70 1321 1
70 1340 1
70 1368 1
70 1373 1
70 1427 1
70 1444 1
70 1475 1
70 1495 1
70 1544 1
70 1577 4
70 1610 1
70 1612 1
70 1640 1
70 1641 1
70 1691 1
70 1701 5
70 1712 1
70 1738 2
70 1789 1
70 1898 3
70 1942 4
70 1975 1
70 2049 1
70 2220 1
70 2227 4
70 2265 2
70 2315 1
70 2353 1
70 2410 2
70 2556 2
70 2558 7
70 2571 1
70 2727 1
70 2780 1
70 2815 1
70 2819 14
70 2831 3
70 2882 23
70 2901 1
70 2917 3
70 3040 1
70 3044 1
70 3124 4
70 3140 1
70 3207 25
70 3294 1
70 3302 1
70 3533 3
70 3597 1
70 3619 3
70 3663 1
70 3673 1
70 3692 1
70 3714 3
70 3842 1
70 3851 1
70 4002 1
70 4028 1
70 4056 1
70 4067 5
70 4095 1
70 4140 1
70 4144 2
70 4226 10
70 4243 1
70 4274 2
70 4300 3
70 4336 1
70 4413 3
70 4421 1
70 4490 1
70 4500 1
70 4537 1
70 4593 1
70 4598 1
70 4647 1
70 4655 4
70 4658 1
70 4723 1
70 4821 1
70 4832 1
70 4839 2
70 4884 2
70 5077 1
70 5145 2
70 5175 4
70 5206 1
70 5215 1
70 5267 1
70 5294 1
70 5298 1
70 5448 2
70 5458 1
70 5465 10
70 5485 1
70 5515 70
70 5583 2
70 5605 1
70 5628 31
70 5688 3
70 5753 1
70 5823 4
70 5882 3
70 5887 1
70 5944 5
70 5985 1
70 5991 4
70 6078 8
70 6151 2
70 6193 1
70 6194 8
70 6212 2
70 6298 1
70 6332 1
70 6397 1
70 6431 2
70 6450 1
70 6499 1
70 6508 1
70 6537 1
70 6550 1
70 6552 1
70 6576 3
70 6593 1
70 6642 1
70 6826 1
70 6855 4
70 6861 2
70 6901 7
70 7078 1
70 7108 1
70 7147 1
70 7322 1
70 7444 1
70 7449 1
70 7529 1
70 7661 1
70 7688 63
70 7692 4
70 7742 1
70 7805 1
70 7827 1
70 7831 1
70 7851 1
70 7926 1
70 7967 2
70 8001 2
70 8035 2
70 8099 1
70 8135 1
70 8144 2
70 8180 1
70 8224 3
70 8226 1
70 8254 1
70 8283 1
70 8286 1
70 8301 1
70 8348 5
70 8390 1
70 8451 1
70 8468 1
70 8469 1
70 8496 1
70 8570 1
70 8591 4
70 8764 4
70 8806 1
70 8859 2
70 8867 2
70 8890 29
70 8995 1
70 9021 1
70 9084 1
70 9138 13
70 9150 3
70 9153 1
70 9242 2
70 9338 1
70 9344 1
70 9372 2
70 9451 5
70 9636 1
70 9640 1
70 9693 1
70 9695 17
70 9706 1
70 9743 1
70 9751 1
70 9784 1
70 9825 2
70 9922 1
70 9932 4
70 9974 1
70 9996 8
70 920 4
70 88 1
70 91 3
70 107 1
70 153 57
70 222 1
70 253 1
70 267 2
70 393 1
70 527 46
70 612 1
70 616 2
70 1071 180
70 1384 1
70 1423 2
71 167 2
71 437 3
71 863 1
71 1134 1
71 1146 1
71 1341 1
71 1811 1
71 2677 2
71 4299 1
71 4384 1
71 8495 1
71 8633 2
71 9020 2
71 9765 1
71 533 2
71 125 1
71 403 1
71 480 13
71 572 6
71 683 2
71 757 3
71 983 4
71 1200 1
71 1225 1
71 1476 1
72 687 1
72 215 1
72 360 3
72 590 1
72 1024 1
73 76 52
73 183 1
73 1019 1
73 2445 7
73 7497 1
